datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-25 22:30:00+00:00,3341.699951171875,3349.60009765625,3341.10009765625,3342.5,2623,0.0,0.0
2025-05-25 23:00:00+00:00,3342.699951171875,3349.199951171875,3342.39990234375,3347.60009765625,1302,0.0,0.0
2025-05-25 23:30:00+00:00,3347.699951171875,3348.10009765625,3340.10009765625,3341.5,1723,0.0,0.0
2025-05-26 00:00:00+00:00,3341.5,3344.699951171875,3329.300048828125,3333.5,3641,0.0,0.0
2025-05-26 00:30:00+00:00,3333.5,3340.60009765625,3331.199951171875,3340.39990234375,2407,0.0,0.0
2025-05-26 01:00:00+00:00,3340.5,3343.10009765625,3333.5,3340.39990234375,3359,0.0,0.0
2025-05-26 01:30:00+00:00,3340.39990234375,3346.10009765625,3338.300048828125,3343.300048828125,2590,0.0,0.0
2025-05-26 02:00:00+00:00,3343.199951171875,3348.800048828125,3341.300048828125,3346.60009765625,2003,0.0,0.0
2025-05-26 02:30:00+00:00,3346.5,3355.300048828125,3345.39990234375,3347.0,3536,0.0,0.0
2025-05-26 03:00:00+00:00,3347.10009765625,3348.800048828125,3342.60009765625,3343.39990234375,2023,0.0,0.0
2025-05-26 03:30:00+00:00,3343.5,3347.60009765625,3343.5,3345.800048828125,1011,0.0,0.0
2025-05-26 04:00:00+00:00,3346.0,3349.699951171875,3345.60009765625,3346.60009765625,1158,0.0,0.0
2025-05-26 04:30:00+00:00,3346.5,3349.699951171875,3344.800048828125,3348.60009765625,1092,0.0,0.0
2025-05-26 05:00:00+00:00,3348.800048828125,3350.800048828125,3344.5,3345.199951171875,1914,0.0,0.0
2025-05-26 05:30:00+00:00,3345.0,3349.10009765625,3343.60009765625,3346.5,2768,0.0,0.0
2025-05-26 06:00:00+00:00,3346.60009765625,3346.800048828125,3337.199951171875,3338.89990234375,2638,0.0,0.0
2025-05-26 06:30:00+00:00,3338.5,3342.699951171875,3336.0,3336.39990234375,3155,0.0,0.0
2025-05-26 07:00:00+00:00,3336.300048828125,3338.10009765625,3331.5,3334.0,3627,0.0,0.0
2025-05-26 07:30:00+00:00,3333.699951171875,3337.10009765625,3331.5,3336.60009765625,2208,0.0,0.0
2025-05-26 08:00:00+00:00,3336.699951171875,3338.800048828125,3332.5,3335.0,2596,0.0,0.0
2025-05-26 08:30:00+00:00,3335.199951171875,3335.5,3330.0,3333.199951171875,2433,0.0,0.0
2025-05-26 09:00:00+00:00,3333.5,3335.800048828125,3322.89990234375,3326.60009765625,5820,0.0,0.0
2025-05-26 09:30:00+00:00,3326.5,3329.199951171875,3324.0,3328.300048828125,1853,0.0,0.0
2025-05-26 10:00:00+00:00,3328.300048828125,3333.10009765625,3328.199951171875,3330.5,2073,0.0,0.0
2025-05-26 10:30:00+00:00,3330.89990234375,3331.5,3328.89990234375,3331.199951171875,683,0.0,0.0
2025-05-26 11:00:00+00:00,3331.199951171875,3332.5,3329.89990234375,3331.39990234375,704,0.0,0.0
2025-05-26 11:30:00+00:00,3331.0,3334.300048828125,3328.89990234375,3332.89990234375,823,0.0,0.0
2025-05-26 12:00:00+00:00,3332.89990234375,3335.0,3326.300048828125,3326.699951171875,2428,0.0,0.0
2025-05-26 12:30:00+00:00,3326.60009765625,3334.699951171875,3326.10009765625,3334.199951171875,1627,0.0,0.0
2025-05-26 13:00:00+00:00,3334.300048828125,3338.60009765625,3331.10009765625,3337.800048828125,2944,0.0,0.0
2025-05-26 13:30:00+00:00,3338.0,3339.0,3334.5,3338.300048828125,3375,0.0,0.0
2025-05-26 14:00:00+00:00,3338.5,3341.800048828125,3336.60009765625,3337.0,3140,0.0,0.0
2025-05-26 14:30:00+00:00,3337.199951171875,3340.10009765625,3335.800048828125,3337.5,1977,0.0,0.0
2025-05-26 15:00:00+00:00,3337.5,3339.300048828125,3336.89990234375,3338.800048828125,1402,0.0,0.0
2025-05-26 15:30:00+00:00,3338.800048828125,3339.60009765625,3337.0,3337.89990234375,1796,0.0,0.0
2025-05-26 16:00:00+00:00,3337.89990234375,3341.10009765625,3337.5,3340.5,1893,0.0,0.0
2025-05-26 16:30:00+00:00,3340.699951171875,3343.800048828125,3339.89990234375,3342.60009765625,1365,0.0,0.0
2025-05-26 17:00:00+00:00,3342.39990234375,3343.5,3340.5,3340.699951171875,709,0.0,0.0
2025-05-26 17:30:00+00:00,3340.800048828125,3341.89990234375,3340.39990234375,3341.10009765625,403,0.0,0.0
2025-05-26 18:00:00+00:00,3341.10009765625,3343.300048828125,3340.89990234375,3342.199951171875,754,0.0,0.0
2025-05-26 22:00:00+00:00,3342.800048828125,3347.60009765625,3342.39990234375,3346.699951171875,1747,0.0,0.0
2025-05-26 22:30:00+00:00,3346.699951171875,3349.0,3346.10009765625,3347.5,831,0.0,0.0
2025-05-26 23:00:00+00:00,3347.5,3348.60009765625,3345.5,3347.39990234375,866,0.0,0.0
2025-05-26 23:30:00+00:00,3347.39990234375,3348.199951171875,3344.10009765625,3345.699951171875,1130,0.0,0.0
2025-05-27 00:00:00+00:00,3345.89990234375,3349.699951171875,3343.39990234375,3343.89990234375,2380,0.0,0.0
2025-05-27 00:30:00+00:00,3344.10009765625,3346.300048828125,3342.0,3344.800048828125,2070,0.0,0.0
2025-05-27 01:00:00+00:00,3345.0,3347.10009765625,3336.39990234375,3338.10009765625,2846,0.0,0.0
2025-05-27 01:30:00+00:00,3338.699951171875,3340.300048828125,3330.60009765625,3335.0,3264,0.0,0.0
2025-05-27 02:00:00+00:00,3335.300048828125,3341.60009765625,3334.199951171875,3340.60009765625,3031,0.0,0.0
2025-05-27 02:30:00+00:00,3340.60009765625,3343.800048828125,3338.199951171875,3342.199951171875,1814,0.0,0.0
2025-05-27 03:00:00+00:00,3342.10009765625,3346.89990234375,3341.10009765625,3346.5,1575,0.0,0.0
2025-05-27 03:30:00+00:00,3346.60009765625,3347.0,3340.699951171875,3341.0,1487,0.0,0.0
2025-05-27 04:00:00+00:00,3340.89990234375,3341.300048828125,3338.699951171875,3339.5,1236,0.0,0.0
2025-05-27 04:30:00+00:00,3339.5,3339.89990234375,3330.0,3330.300048828125,3226,0.0,0.0
2025-05-27 05:00:00+00:00,3330.300048828125,3332.10009765625,3325.5,3326.199951171875,3578,0.0,0.0
2025-05-27 05:30:00+00:00,3326.300048828125,3327.699951171875,3315.0,3322.800048828125,9770,0.0,0.0
2025-05-27 06:00:00+00:00,3322.60009765625,3327.699951171875,3318.5,3319.39990234375,4841,0.0,0.0
2025-05-27 06:30:00+00:00,3319.39990234375,3321.10009765625,3304.199951171875,3308.39990234375,11328,0.0,0.0
2025-05-27 07:00:00+00:00,3308.10009765625,3312.39990234375,3301.699951171875,3304.5,6349,0.0,0.0
2025-05-27 07:30:00+00:00,3304.199951171875,3310.89990234375,3291.699951171875,3295.800048828125,9110,0.0,0.0
2025-05-27 08:00:00+00:00,3295.60009765625,3309.60009765625,3295.300048828125,3306.0,7096,0.0,0.0
2025-05-27 08:30:00+00:00,3305.89990234375,3306.300048828125,3295.199951171875,3297.10009765625,6425,0.0,0.0
2025-05-27 09:00:00+00:00,3297.199951171875,3308.699951171875,3296.699951171875,3300.300048828125,5237,0.0,0.0
2025-05-27 09:30:00+00:00,3300.199951171875,3300.199951171875,3293.800048828125,3295.10009765625,4993,0.0,0.0
2025-05-27 10:00:00+00:00,3295.0,3298.89990234375,3288.0,3293.0,6239,0.0,0.0
2025-05-27 10:30:00+00:00,3293.0,3296.60009765625,3289.60009765625,3291.5,4786,0.0,0.0
2025-05-27 11:00:00+00:00,3291.800048828125,3296.699951171875,3286.39990234375,3288.89990234375,4499,0.0,0.0
2025-05-27 11:30:00+00:00,3288.89990234375,3292.39990234375,3286.10009765625,3286.800048828125,4436,0.0,0.0
2025-05-27 12:00:00+00:00,3286.699951171875,3296.699951171875,3286.39990234375,3293.60009765625,4220,0.0,0.0
2025-05-27 12:30:00+00:00,3293.60009765625,3295.800048828125,3289.800048828125,3292.10009765625,6086,0.0,0.0
2025-05-27 13:00:00+00:00,3292.300048828125,3298.300048828125,3291.699951171875,3295.0,5861,0.0,0.0
2025-05-27 13:30:00+00:00,3295.39990234375,3303.699951171875,3290.800048828125,3294.10009765625,10840,0.0,0.0
2025-05-27 14:00:00+00:00,3293.89990234375,3297.800048828125,3283.0,3295.300048828125,13701,0.0,0.0
2025-05-27 14:30:00+00:00,3295.10009765625,3302.300048828125,3294.5,3298.800048828125,6994,0.0,0.0
2025-05-27 15:00:00+00:00,3298.89990234375,3302.10009765625,3293.199951171875,3294.800048828125,4094,0.0,0.0
2025-05-27 15:30:00+00:00,3294.89990234375,3295.0,3287.60009765625,3291.800048828125,6633,0.0,0.0
2025-05-27 16:00:00+00:00,3291.800048828125,3297.39990234375,3291.300048828125,3296.39990234375,3479,0.0,0.0
2025-05-27 16:30:00+00:00,3296.60009765625,3296.699951171875,3293.60009765625,3296.60009765625,1835,0.0,0.0
2025-05-27 17:00:00+00:00,3296.60009765625,3301.89990234375,3295.39990234375,3300.60009765625,6773,0.0,0.0
2025-05-27 17:30:00+00:00,3300.699951171875,3303.300048828125,3299.0,3300.199951171875,5950,0.0,0.0
2025-05-27 18:00:00+00:00,3300.300048828125,3302.39990234375,3298.199951171875,3300.300048828125,1695,0.0,0.0
2025-05-27 18:30:00+00:00,3300.300048828125,3302.89990234375,3300.199951171875,3302.0,2000,0.0,0.0
2025-05-27 19:00:00+00:00,3301.89990234375,3304.699951171875,3301.89990234375,3303.89990234375,1461,0.0,0.0
2025-05-27 19:30:00+00:00,3303.89990234375,3306.89990234375,3302.699951171875,3302.89990234375,2223,0.0,0.0
2025-05-27 20:00:00+00:00,3303.10009765625,3303.89990234375,3301.39990234375,3302.60009765625,854,0.0,0.0
2025-05-27 20:30:00+00:00,3302.60009765625,3303.800048828125,3298.5,3299.699951171875,1148,0.0,0.0
2025-05-27 22:00:00+00:00,3300.89990234375,3304.39990234375,3299.89990234375,3303.199951171875,528,0.0,0.0
2025-05-27 22:30:00+00:00,3303.10009765625,3304.199951171875,3301.0,3301.699951171875,823,0.0,0.0
2025-05-27 23:00:00+00:00,3302.10009765625,3308.5,3295.10009765625,3307.0,1519,0.0,0.0
2025-05-27 23:30:00+00:00,3307.0,3310.10009765625,3305.60009765625,3308.300048828125,947,0.0,0.0
2025-05-28 00:00:00+00:00,3308.5,3311.39990234375,3308.300048828125,3311.10009765625,698,0.0,0.0
2025-05-28 00:30:00+00:00,3310.89990234375,3314.89990234375,3306.800048828125,3307.10009765625,1869,0.0,0.0
2025-05-28 01:00:00+00:00,3306.89990234375,3309.300048828125,3301.39990234375,3305.60009765625,1261,0.0,0.0
2025-05-28 01:30:00+00:00,3305.89990234375,3307.800048828125,3296.800048828125,3300.0,1612,0.0,0.0
2025-05-28 02:00:00+00:00,3299.89990234375,3312.39990234375,3298.699951171875,3308.60009765625,2023,0.0,0.0
2025-05-28 02:30:00+00:00,3308.60009765625,3310.699951171875,3300.800048828125,3301.699951171875,1062,0.0,0.0
2025-05-28 03:00:00+00:00,3301.5,3303.39990234375,3289.89990234375,3292.0,1990,0.0,0.0
2025-05-28 03:30:00+00:00,3292.60009765625,3299.199951171875,3290.699951171875,3296.699951171875,1486,0.0,0.0
2025-05-28 04:00:00+00:00,3296.5,3297.60009765625,3293.10009765625,3294.0,788,0.0,0.0
2025-05-28 04:30:00+00:00,3294.39990234375,3298.89990234375,3294.10009765625,3295.199951171875,1060,0.0,0.0
2025-05-28 05:00:00+00:00,3294.800048828125,3309.300048828125,3294.800048828125,3307.800048828125,1896,0.0,0.0
2025-05-28 05:30:00+00:00,3307.699951171875,3307.800048828125,3303.60009765625,3305.60009765625,1821,0.0,0.0
2025-05-28 06:00:00+00:00,3305.699951171875,3306.39990234375,3296.60009765625,3302.699951171875,1597,0.0,0.0
2025-05-28 06:30:00+00:00,3303.0,3307.199951171875,3301.699951171875,3306.699951171875,1133,0.0,0.0
2025-05-28 07:00:00+00:00,3306.89990234375,3312.60009765625,3305.89990234375,3309.10009765625,2082,0.0,0.0
2025-05-28 07:30:00+00:00,3309.10009765625,3321.0,3308.60009765625,3317.39990234375,7424,0.0,0.0
2025-05-28 08:00:00+00:00,3317.800048828125,3322.300048828125,3315.300048828125,3317.0,4526,0.0,0.0
2025-05-28 08:30:00+00:00,3317.300048828125,3322.0,3313.699951171875,3320.300048828125,2397,0.0,0.0
2025-05-28 09:00:00+00:00,3320.199951171875,3322.5,3319.300048828125,3322.39990234375,1491,0.0,0.0
2025-05-28 09:30:00+00:00,3322.199951171875,3324.5,3320.0,3323.300048828125,2402,0.0,0.0
2025-05-28 10:00:00+00:00,3323.5,3323.89990234375,3317.199951171875,3318.39990234375,2917,0.0,0.0
2025-05-28 10:30:00+00:00,3318.199951171875,3318.60009765625,3310.89990234375,3311.89990234375,1708,0.0,0.0
2025-05-28 11:00:00+00:00,3312.0,3312.60009765625,3308.5,3312.199951171875,3902,0.0,0.0
2025-05-28 11:30:00+00:00,3312.60009765625,3314.10009765625,3306.300048828125,3310.60009765625,1640,0.0,0.0
2025-05-28 12:00:00+00:00,3310.300048828125,3312.699951171875,3304.39990234375,3309.5,4258,0.0,0.0
2025-05-28 12:30:00+00:00,3310.300048828125,3313.5,3309.0,3310.89990234375,3587,0.0,0.0
2025-05-28 13:00:00+00:00,3310.800048828125,3315.5,3303.0,3304.39990234375,3815,0.0,0.0
2025-05-28 13:30:00+00:00,3304.199951171875,3308.300048828125,3295.199951171875,3303.89990234375,8955,0.0,0.0
2025-05-28 14:00:00+00:00,3304.39990234375,3308.300048828125,3299.300048828125,3306.60009765625,6289,0.0,0.0
2025-05-28 14:30:00+00:00,3306.699951171875,3307.199951171875,3298.89990234375,3301.300048828125,8688,0.0,0.0
2025-05-28 15:00:00+00:00,3301.39990234375,3301.5,3292.89990234375,3293.800048828125,6695,0.0,0.0
2025-05-28 15:30:00+00:00,3294.0,3296.39990234375,3291.10009765625,3294.300048828125,3223,0.0,0.0
2025-05-28 16:00:00+00:00,3294.699951171875,3297.5,3292.60009765625,3295.699951171875,2929,0.0,0.0
2025-05-28 16:30:00+00:00,3295.699951171875,3295.699951171875,3286.10009765625,3291.300048828125,3059,0.0,0.0
2025-05-28 17:00:00+00:00,3291.5,3297.300048828125,3289.5,3294.699951171875,4591,0.0,0.0
2025-05-28 17:30:00+00:00,3294.89990234375,3296.39990234375,3292.5,3294.89990234375,1567,0.0,0.0
2025-05-28 18:00:00+00:00,3295.10009765625,3301.0,3294.699951171875,3299.39990234375,1172,0.0,0.0
2025-05-28 18:30:00+00:00,3299.699951171875,3300.800048828125,3297.199951171875,3299.60009765625,439,0.0,0.0
2025-05-28 19:00:00+00:00,3300.0,3300.89990234375,3291.5,3291.5,1601,0.0,0.0
2025-05-28 19:30:00+00:00,3291.5,3295.800048828125,3291.5,3294.60009765625,1139,0.0,0.0
2025-05-28 20:00:00+00:00,3294.5,3295.10009765625,3290.800048828125,3294.5,642,0.0,0.0
2025-05-28 20:30:00+00:00,3294.800048828125,3295.0,3273.5,3284.39990234375,777,0.0,0.0
2025-05-28 22:00:00+00:00,3283.699951171875,3290.300048828125,3272.0,3281.39990234375,277,0.0,0.0
2025-05-28 22:30:00+00:00,3280.60009765625,3284.5,3278.800048828125,3282.60009765625,203,0.0,0.0
2025-05-28 23:00:00+00:00,3283.10009765625,3284.10009765625,3256.89990234375,3261.800048828125,730,0.0,0.0
2025-05-28 23:30:00+00:00,3262.5,3263.800048828125,3244.0,3255.39990234375,760,0.0,0.0
2025-05-29 00:00:00+00:00,3255.300048828125,3260.60009765625,3249.699951171875,3258.199951171875,313,0.0,0.0
2025-05-29 00:30:00+00:00,3259.800048828125,3265.10009765625,3254.60009765625,3261.10009765625,431,0.0,0.0
2025-05-29 01:00:00+00:00,3261.199951171875,3261.199951171875,3242.39990234375,3252.5,757,0.0,0.0
2025-05-29 01:30:00+00:00,3252.60009765625,3260.300048828125,3244.39990234375,3260.300048828125,369,0.0,0.0
2025-05-29 02:00:00+00:00,3260.0,3262.300048828125,3258.10009765625,3261.699951171875,393,0.0,0.0
2025-05-29 02:30:00+00:00,3262.39990234375,3272.39990234375,3260.300048828125,3268.699951171875,492,0.0,0.0
2025-05-29 03:00:00+00:00,3267.10009765625,3274.5,3266.300048828125,3271.800048828125,175,0.0,0.0
2025-05-29 03:30:00+00:00,3272.10009765625,3276.60009765625,3271.39990234375,3271.39990234375,291,0.0,0.0
2025-05-29 04:00:00+00:00,3271.699951171875,3272.699951171875,3270.0,3271.199951171875,137,0.0,0.0
2025-05-29 04:30:00+00:00,3270.5,3271.39990234375,3266.39990234375,3266.5,57,0.0,0.0
2025-05-29 05:00:00+00:00,3266.699951171875,3269.199951171875,3265.60009765625,3268.89990234375,65,0.0,0.0
2025-05-29 05:30:00+00:00,3268.89990234375,3269.60009765625,3263.300048828125,3269.60009765625,97,0.0,0.0
2025-05-29 06:00:00+00:00,3271.89990234375,3271.89990234375,3265.10009765625,3270.89990234375,361,0.0,0.0
2025-05-29 06:30:00+00:00,3271.0,3271.0,3267.60009765625,3267.89990234375,231,0.0,0.0
2025-05-29 07:00:00+00:00,3268.699951171875,3280.800048828125,3268.60009765625,3279.10009765625,290,0.0,0.0
2025-05-29 07:30:00+00:00,3304.699951171875,3311.699951171875,3274.199951171875,3310.699951171875,85305,0.0,0.0
2025-05-29 08:00:00+00:00,3310.800048828125,3314.10009765625,3279.199951171875,3307.60009765625,3757,0.0,0.0
2025-05-29 08:30:00+00:00,3307.39990234375,3308.300048828125,3276.60009765625,3306.300048828125,1992,0.0,0.0
2025-05-29 09:00:00+00:00,3305.89990234375,3306.800048828125,3273.800048828125,3302.800048828125,1712,0.0,0.0
2025-05-29 09:30:00+00:00,3302.60009765625,3307.199951171875,3275.60009765625,3306.199951171875,2045,0.0,0.0
2025-05-29 10:00:00+00:00,3306.300048828125,3324.300048828125,3280.10009765625,3323.0,7430,0.0,0.0
2025-05-29 10:30:00+00:00,3323.10009765625,3325.199951171875,3294.0,3321.5,4190,0.0,0.0
2025-05-29 11:00:00+00:00,3321.300048828125,3327.0,3294.0,3326.800048828125,3455,0.0,0.0
2025-05-29 11:30:00+00:00,3326.800048828125,3330.60009765625,3297.10009765625,3324.199951171875,5511,0.0,0.0
2025-05-29 12:00:00+00:00,3324.60009765625,3336.39990234375,3299.0,3334.699951171875,7097,0.0,0.0
2025-05-29 12:30:00+00:00,3335.0,3342.300048828125,3307.699951171875,3341.300048828125,127618,0.0,0.0
2025-05-29 13:00:00+00:00,3341.5,3344.0,3308.89990234375,3343.5,9122,0.0,0.0
2025-05-29 13:30:00+00:00,3343.60009765625,3347.199951171875,3310.39990234375,3337.300048828125,12480,0.0,0.0
2025-05-29 14:00:00+00:00,3337.5,3344.699951171875,3308.199951171875,3335.39990234375,8982,0.0,0.0
2025-05-29 14:30:00+00:00,3335.39990234375,3338.60009765625,3305.60009765625,3334.699951171875,8832,0.0,0.0
2025-05-29 15:00:00+00:00,3334.89990234375,3342.0,3334.10009765625,3340.699951171875,4163,0.0,0.0
2025-05-29 15:30:00+00:00,3340.699951171875,3346.800048828125,3339.10009765625,3346.199951171875,5900,0.0,0.0
2025-05-29 16:00:00+00:00,3346.199951171875,3356.300048828125,3344.300048828125,3350.89990234375,11084,0.0,0.0
2025-05-29 16:30:00+00:00,3350.800048828125,3352.10009765625,3346.5,3347.10009765625,3633,0.0,0.0
2025-05-29 17:00:00+00:00,3347.10009765625,3348.39990234375,3343.5,3343.699951171875,6637,0.0,0.0
2025-05-29 17:30:00+00:00,3343.699951171875,3349.300048828125,3342.5,3349.0,4537,0.0,0.0
2025-05-29 18:00:00+00:00,3349.0,3350.5,3342.199951171875,3343.800048828125,3655,0.0,0.0
2025-05-29 18:30:00+00:00,3344.0,3345.60009765625,3342.89990234375,3345.5,2449,0.0,0.0
2025-05-29 19:00:00+00:00,3345.5,3345.699951171875,3341.10009765625,3343.39990234375,1778,0.0,0.0
2025-05-29 19:30:00+00:00,3343.39990234375,3343.5,3339.5,3340.60009765625,2239,0.0,0.0
2025-05-29 20:00:00+00:00,3340.5,3342.10009765625,3339.199951171875,3342.10009765625,1017,0.0,0.0
2025-05-29 20:30:00+00:00,3342.0,3342.699951171875,3340.199951171875,3342.60009765625,568,0.0,0.0
2025-05-29 22:00:00+00:00,3343.199951171875,3345.300048828125,3340.0,3341.60009765625,422,0.0,0.0
2025-05-29 22:30:00+00:00,3341.800048828125,3342.0,3336.800048828125,3337.39990234375,1572,0.0,0.0
2025-05-29 23:00:00+00:00,3337.699951171875,3340.699951171875,3336.300048828125,3339.10009765625,1169,0.0,0.0
2025-05-29 23:30:00+00:00,3339.0,3339.89990234375,3336.300048828125,3339.0,997,0.0,0.0
2025-05-30 00:00:00+00:00,3338.800048828125,3342.300048828125,3335.5,3336.89990234375,1626,0.0,0.0
2025-05-30 00:30:00+00:00,3336.89990234375,3337.60009765625,3332.800048828125,3335.89990234375,2333,0.0,0.0
2025-05-30 01:00:00+00:00,3335.800048828125,3347.0,3335.199951171875,3340.5,4778,0.0,0.0
2025-05-30 01:30:00+00:00,3340.300048828125,3341.5,3332.199951171875,3334.10009765625,3212,0.0,0.0
2025-05-30 02:00:00+00:00,3333.89990234375,3336.39990234375,3322.39990234375,3325.0,5364,0.0,0.0
2025-05-30 02:30:00+00:00,3325.0,3327.39990234375,3318.300048828125,3320.5,3802,0.0,0.0
2025-05-30 03:00:00+00:00,3320.39990234375,3325.89990234375,3319.5,3320.5,2810,0.0,0.0
2025-05-30 03:30:00+00:00,3320.5,3323.199951171875,3314.699951171875,3318.199951171875,3075,0.0,0.0
2025-05-30 04:00:00+00:00,3317.699951171875,3318.800048828125,3315.60009765625,3318.0,1393,0.0,0.0
2025-05-30 04:30:00+00:00,3317.89990234375,3320.300048828125,3314.60009765625,3319.5,1713,0.0,0.0
2025-05-30 05:00:00+00:00,3319.5,3322.300048828125,3313.699951171875,3320.300048828125,3145,0.0,0.0
2025-05-30 05:30:00+00:00,3320.199951171875,3328.39990234375,3320.10009765625,3327.300048828125,3596,0.0,0.0
2025-05-30 06:00:00+00:00,3327.0,3327.800048828125,3314.10009765625,3314.89990234375,3964,0.0,0.0
2025-05-30 06:30:00+00:00,3314.699951171875,3325.89990234375,3314.699951171875,3325.5,2648,0.0,0.0
2025-05-30 07:00:00+00:00,3325.39990234375,3325.39990234375,3311.300048828125,3319.800048828125,4780,0.0,0.0
2025-05-30 07:30:00+00:00,3319.60009765625,3321.10009765625,3317.10009765625,3319.199951171875,1895,0.0,0.0
2025-05-30 08:00:00+00:00,3318.699951171875,3323.5,3315.60009765625,3322.300048828125,2799,0.0,0.0
2025-05-30 08:30:00+00:00,3321.89990234375,3323.300048828125,3318.60009765625,3320.0,1619,0.0,0.0
2025-05-30 09:00:00+00:00,3319.89990234375,3323.699951171875,3318.300048828125,3320.60009765625,2109,0.0,0.0
2025-05-30 09:30:00+00:00,3320.5,3322.5,3319.300048828125,3320.0,2174,0.0,0.0
2025-05-30 10:00:00+00:00,3319.800048828125,3324.800048828125,3319.300048828125,3320.300048828125,1779,0.0,0.0
2025-05-30 10:30:00+00:00,3320.60009765625,3321.0,3316.699951171875,3319.300048828125,1924,0.0,0.0
2025-05-30 11:00:00+00:00,3319.300048828125,3321.5,3314.39990234375,3317.60009765625,2262,0.0,0.0
2025-05-30 11:30:00+00:00,3317.699951171875,3319.199951171875,3311.39990234375,3318.199951171875,3904,0.0,0.0
2025-05-30 12:00:00+00:00,3318.39990234375,3331.5,3306.800048828125,3326.5,19309,0.0,0.0
2025-05-30 12:30:00+00:00,3326.60009765625,3330.699951171875,3320.5,3328.800048828125,6067,0.0,0.0
2025-05-30 13:00:00+00:00,3328.5,3332.89990234375,3317.800048828125,3318.60009765625,7791,0.0,0.0
2025-05-30 13:30:00+00:00,3318.5,3324.300048828125,3298.89990234375,3300.60009765625,14357,0.0,0.0
2025-05-30 14:00:00+00:00,3300.60009765625,3311.300048828125,3294.800048828125,3307.39990234375,11276,0.0,0.0
2025-05-30 14:30:00+00:00,3307.5,3309.300048828125,3297.0,3306.60009765625,6581,0.0,0.0
2025-05-30 15:00:00+00:00,3306.60009765625,3313.300048828125,3299.699951171875,3311.300048828125,10248,0.0,0.0
2025-05-30 15:30:00+00:00,3311.5,3317.199951171875,3311.0,3312.60009765625,8016,0.0,0.0
2025-05-30 16:00:00+00:00,3312.800048828125,3316.39990234375,3311.0,3313.199951171875,3906,0.0,0.0
2025-05-30 16:30:00+00:00,3313.0,3320.199951171875,3307.60009765625,3317.5,6455,0.0,0.0
2025-05-30 17:00:00+00:00,3317.699951171875,3319.0,3313.800048828125,3315.699951171875,4507,0.0,0.0
2025-05-30 17:30:00+00:00,3315.800048828125,3318.5,3314.199951171875,3315.199951171875,1936,0.0,0.0
2025-05-30 18:00:00+00:00,3315.199951171875,3319.199951171875,3315.199951171875,3318.60009765625,1938,0.0,0.0
2025-05-30 18:30:00+00:00,3318.60009765625,3319.300048828125,3317.699951171875,3318.10009765625,800,0.0,0.0
2025-05-30 19:00:00+00:00,3317.89990234375,3319.39990234375,3316.39990234375,3317.199951171875,1216,0.0,0.0
